2	4	8	12	16	20	40	60	80	100	120
20	30	43.3333333333333	51.6666666666667	55	55	58.3333333333333	66.6666666666667	60	65	70
1	1.1180339887499	1.04083299973307	1.04083299973307	1.1180339887499	1	1.25830573921179	1.15470053837925	1.1180339887499	1.1180339887499	1.3228756555323
