0.00	0.07	0.45	1.22	2.45	3.47	4.34	5.34	6.47	7.60	8.48	9.87
0.000	0.000	0.003	0.009	0.020	0.028	0.035	0.045	0.054	0.064	0.071	0.083
0.0005	0.0005	0.000763762615825973	0.000763762615825974	0.0005	0.000763762615825974	0.000763762615825971	0.0005	0.0005	0.000763762615825974	0.000763762615825974	0.0005
