3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0
0.010	0.010	0.010	0.009	0.009	0.008	0.008	0.008	0.007	0.006	0.006	0.005
0.0005	0.000763762615825974	0.0005	0.000763762615825974	0.0005	0.000763762615825973	0.000763762615825973	0.0005	0.000763762615825973	0.000763762615825973	0.000763762615825973	0.000763762615825973
